id_original,name,id
97632,The Asylum,1311
258075,,
310126,,
37055,BBC Northern Ireland,20639
107596,,
79329,Yer Dead Productions,6869
335462,Beijing Dengfeng International Culture,65442
335462,Chunqiu Time Co.,65443
335462,Nanking Military Area Command Of The TV Art Centre,65444
342786,,
110261,,
45233,Les Films Jacques Leitienne,1639
45233,Beatrice Film,4835
45233,Imp.Ex.Ci.,32208
45233,Les Films de Chauvin,76443
83223,Beatrice Film,4835
86251,Flora Film,1501
66664,Flora Film,1501
84060,,
105989,Diamonds International Film,22030
35953,La Perla Nera,12720
105866,,
124393,Cinemec Produzione,12724
158598,Filmar Compagnia Cinematografica,12719
40084,,
321741,Columbia Pictures,5
321741,Village Roadshow Pictures,79
321741,Scott Free Productions,1645
321741,LStar Capital,34034
321741,The Cantillon Company,71170
321741,The Shuman Company,71171
321039,PCB Entertainment,62708
321039,Concourse Media,62709
148451,,
267389,,
37216,Paramount Pictures,4
37216,Independent Artists,4913
37216,Sydney Box Productions,13580
139609,,
198820,Explorer Film '58,1671
198820,Cesáreo González Producciones Cinematográficas,8051
198820,Compagnie Industrielle et Commerciale Cinématographique (CICC),11788
79921,Les Productions Artistes Associés,64
79921,Reggane Films,2399
79921,Janus Film und Fernsehen,4497
79921,K.G Productions,13837
79921,Goriz Films,81607
85442,,
213556,,
353345,WT Canada Productions,20774
114184,,
68756,Les Films 13,1742
271331,Thelma Films,6844
271331,Leuviah Films,53392
315256,Ramsay Productions,9259
64931,Showbox Entertainment,11420
18492,,
27875,,
125148,,
227973,Blue Sky Studios,9383
227973,Twentieth Century Fox Animation,11749
278393,Play House Release,18125
134477,Evershine Release,59305
53368,,
297023,Heimatfilm,23406
64015,D & B Films Co. Ltd.,22060
363157,Svensk Filmindustri (SF),6181
36693,FM Entertainment,26598
20863,Paramount Pictures,4
20863,Dino De Laurentiis Company,10308
120478,The Global Asylum,1371
8556,,
224815,DeepStudios,13194
118576,Fine Arts Film Company,36191
118580,Edison Company,22518
56332,,
236368,,
21753,Dream Guy Productions,76942
33446,Thura Film,2105
39016,Paramount Pictures,4
320061,,
37615,Strand Productions,21254
27939,Ekran,14809
27940,Ekran,14809
87897,Cinema Entertainment,15307
208783,,
211928,Lenfilm,10845
64042,Odessa Film Studios,13852
64042,Gosteleradio,14620
41955,,
38362,,
68192,,
139579,Mosfilm,5120
56007,Nu Image Films,925
279543,Mosfilm,5120
65107,Lenfilm,10845
33627,3D Entertainment,5313
33627,Gavin McKinney Underwater Productions,5314
65264,Gorky Film Studios,21978
45227,Mosfilm,5120
84254,,
42651,Lenfilm,10845
48676,Mosfilm,5120
48676,Kirghizfilm,40456
94696,,
65089,Киностудия «Мосфильм»,64052
27925,Mosfilm,5120
65123,Lenfilm,10845
100888,,
262806,,
62871,Entre Chien et Loup,15472
63536,Mosfilm,5120
63536,Gosteleradio,14620
41979,Mosfilm,5120
31647,Troma Entertainment,3052
31647,Chapter V Enterprises,14931
31647,R.A.P. Productions,14932
72574,,
72066,,
322039,,
315226,Neena Raut Films,42711
355636,,
347331,DAR Motion Pictures,19142
347331,Blue Drop Films,57186
347331,Virtue Entertainment,57187
347331,IME Motion Pictures,57188
304274,,
313653,,
289781,,
237214,,
191112,,
254725,Everest Entertainment,10892
304134,Select Media Holdings- Moving Pictures,27621
252431,,
114564,,
224714,,
337456,RK Entertainment,52120
77745,Everest Entertainment,10892
306391,,
306406,,
30065,,
310458,,
312597,,
306411,,
227600,,
302472,,
302435,,
20622,Mehmood Productions,64321
166874,B.R. Films,28520
21466,R.K. Films Ltd.,5307
304701,Devar Films,84995
159365,Ranjit Films,89730
303966,,
44059,Cineye Films,81915
241174,Shankar Films,43631
60730,Rupam Chitra,64339
366120,Guarav Arts,66834
353813,Bharath Pictures,39699
353813,Abbasi Bros.,92996
84693,Film Group,22650
25499,National Film Development Corporation of India,503
21462,Krsna Films Unit,64785
62803,,
54256,Rajvi Pictures,64776
188719,,
96112,,
96159,,
252073,,
170845,Mukta Arts Ltd,3725
228650,Ramsay Productions,9259
41903,Narsimha Enterprises,64655
61271,,
54656,,
98122,,
27624,Rajshri Productions,66728
153170,,
301671,Ramsay Productions,9259
107745,,
55627,Jayvijay Enterprises,92631
230437,,
118809,,
33202,Nasir Hussain Films,5262
161402,,
45002,,
96147,Chiragdeep International,16020
54814,,
81551,,
32295,Mukta Arts Ltd,3725
161442,,
56598,Columbia Pictures Corporation,441
266764,,
325690,,
42436,,
127017,,
225403,,
78329,BBC,5996
72111,Paramount Television,9223
288171,AllyCat Entertainment,72954
333091,Indion Entertainment Group,3572
333091,Purple Milk Production,51788
221444,Foresight Features,17561
143881,,
143980,,
318562,,
159657,,
46375,,
232728,,
305899,,
97449,,
325555,,
21566,Cineyugg Entertainment Pvt. Ltd.,68596
141613,,
66292,,
118632,,
134446,Jhamu Sughand Productions,10822
134446,Raaj Kamal Films International,11946
13986,Yash Raj Films,1569
361992,,
161238,,
21906,Trimurti Films Pvt. Ltd.,4027
54969,Murlimanohar Creations,83296
165016,Tridev Arts,35830
46373,,
103048,,
45533,,
54959,,
74405,Picture Palace,7782
74405,Celtic Films Entertainment,7783
366742,TVE,103
366742,Canal Brasil,13573
366742,DOK Films,67140
324986,North Bank Entertainment,16370
324986,Last House on Cemetery Lane,47028
366551,FunHouse Features,17157
124217,,
314371,Element Pictures,3353
314371,Skopia Film,6265
215711,,
288301,,
84994,,
88950,Sebastian Films Limited,42610
35652,Atitude Produções e Empreendimentos,3293
284682,,
65592,La Fabrique,8207
65592,Studio O,8208
312831,Prescience,6901
312831,Bord Scannan na hEireann / Irish Film Board,7310
312831,Fantastic Films,18078
312831,Altitude Film Entertainment,19638
312831,Occupant Entertainment,25838
312831,Hallow Films,67257
312831,Hyperion Media Group,67258
312831,Altus Media (Five),67259
312831,The Electric Shadow Company,67260
315465,Toho Company,882
315465,Dentsu,6452
315465,Fukuoka Broadcasting System (FBS),11720
315465,Miyagi Television Broadcasting,11723
315465,Kadokawa,13845
315465,D.N. Dream Partners,14789
315465,Studio Chizu,15662
315465,Nippon Television Network (NTV),20192
315465,Video Audio Project (VAP),52024
90992,,
355389,Louverture Films,8469
355389,Klein Lewis Productions,19260
50535,Greek Film Center,7254
250638,Golden Harvest Company,2521
250638,Paragon Films Ltd.,3055
75133,Central Independent Television,5238
75133,Picture Palace,7782
75133,Celtic Films Entertainment,7783
43409,Mars Films,819
43409,Wild Bunch,856
43409,Fidélité Films,2927
43409,Scope Pictures,11199
67467,Odessa Film Studios,13852
67467,Gosteleradio,14620
51129,,
169090,Lasse Forsberg Produktion AB,17587
228198,Zeugma Produções,95200
299851,Heco Produções,13918
367006,Sandrews,1728
367006,Finnish Film Foundation,2396
367006,Orsans Productions,44821
277435,,
365188,Marianna Films,42263
355436,,
121652,,
347548,Bright Cold Day Films,71899
347548,Patchwork Productions,71900
347548,Bandoola Productions,71901
179805,Irish Film Board,5267
179805,Fastnet Films,5353
150161,Super filmes,15390
150161,Tropicalstorm Entertainment,93215
169089,Sveriges Television (SVT),3221
20929,,
62883,,
161227,,
165066,,
142412,Kshitij Production Combines,94395
305337,PolyGram Filmed Entertainment,1382
305337,TriStar Productions,53151
227832,,
161226,,
39347,G.S. Entertainment,18793
39347,Video Sound,18794
319920,,
117345,,
211275,,
363105,,
35064,,
304755,D. M. S. Films,84947
81782,,
159666,,
166231,,
165573,,
56666,,
232496,,
157800,,
41381,,
271484,,
232711,,
348762,Universal Music,66970
325140,,
276846,,
75134,Central Independent Television,5238
75134,Picture Palace,7782
75134,Celtic Films Entertainment,7783
267831,Montrose Pictures,23120
199571,,
297603,Jigsaw Productions,2740
297603,Jagged Films,27319
297603,Inaudible Films,63642
294741,Metrodome Distribution,22913
53554,Zentropa Entertainments,76
53554,Memfis Film,321
53554,Northern Lights,6431
88126,Spede-Tuotanto Oy,90752
89604,Studio Produkcyjne Orka (Koprodukcja),74602
89604,Polski Instytut Sztuki Filmowej (współfinansowanie),74691
89604,Watchout Productions,76272
17875,Wolper Pictures,16354
362077,,
171174,Lietuvos Kinostudija,2064
171174,Lithuanian Film Studio,2738
365340,,
44282,Universidad del Cine,11999
44282,Rendez-vous Pictures,20838
44282,Brainjaus Producciones,20840
339342,,
359070,,
86413,,
85262,RKO Radio Pictures,6
66013,Shaw Brothers,5798
174278,Warner Bros.,6194
298844,Car Ride Home Productions,85119
343878,1201,55170
85610,,
150218,Jonia Film,1958
92673,Jonia Film,1958
92673,Alta Vista,60294
31396,Nike Cinematografica,15325
31396,Comptoir Français de Productions Cinématographiques (CFPC),32276
199989,Seattle Film Co.,67653
336033,,
254005,TLA Releasing,328
117999,Warner Bros.,6194
115871,,
348929,,
270696,Tom Girl Films,41434
27766,,
321224,Station Next,44921
58227,,
247780,RKO Radio Pictures,6
127987,Shaw Brothers,5798
55325,,
84249,,
344043,,
74437,RKO Radio Pictures,6
74437,Loring Theatre Corporation,13381
3012,Columbia Pictures Corporation,441
3012,Open Road Films (II),16313
3012,Highroad Productions,18705
3565,,
206018,,
355594,,
89183,,
128368,,
116789,,
26651,Ceská Televize,1083
26651,Silver Screen,73634
26651,Free - Cool - In,73635
107393,,
25354,,
306952,,
347258,Instinct Entertainment,4692
50189,Clan Celentano,6388
60810,,
280182,,
63825,Madras Talkies,3118
80277,Antena 3 Films,6538
282762,Tiberius Film,23868
125619,,
280755,,
300654,Tandem Pictures,38956
300654,Greenmachine Film,64430
127471,,
15089,K2 Communications,2916
15089,Stephen Low Productions,7192
337549,British Broadcasting Corporation (BBC),15278
364137,Gaumont,9
364137,M6,11261
364137,Adama Pictures,56940
312221,New Line Cinema,12
312221,Warner Bros.,6194
312221,Metro-Goldwyn-Mayer (MGM),8411
312221,Chartoff Winkler Productions,88686
62796,,
91417,DreamWorks Animation,521
50010,M-Line Distribution,48320
60695,Dan Wigutow Productions,6426
60695,Lifetime Television,6530
60695,Sony Pictures Television,11073
4728,,
11913,Société Nouvelle de Cinématographie (SNC),16670
4727,Franca Films,1730
4727,Société Nouvelle de Cinématographie (SNC),16670
10516,,
70044,Celador Films,3573
130515,,
86252,,
324325,Small Package Films,48370
367326,Twentieth Century Fox Film Corporation,306
367326,Blue Sky Studios,9383
339527,New Line Cinema,12
339527,Eden Rock Media,2273
339527,Grindstone Entertainment Group,3604
339527,FilmNation Entertainment,7493
339527,Silver Reel,12075
339527,Venture Forth,20313
339527,Flynn Picture Company,34081
339527,Lionsgate Premiere,85885
339527,Supersensory,88460
42693,,
317260,,
70448,,
82941,Österreichischer Rundfunk (ORF),3391
82941,Epo-Film Produktionsgesellschaft,7153
82941,Filmfonds Wien,10273
82941,Österreichisches Filminstitut,11389
82941,Cine Styria,39825
82941,Filmstandort Austria (FISA),62704
53807,Media Asia Films,5552
235044,Claussen Wöbke Putz Filmproduktion,4340
235044,Zodiac Pictures International,5485
58720,,
14558,,
39317,,
74922,,
251584,Polski Instytut Sztuki Filmowej,11240
251584,Profil Film,19550
167424,Komplizen Film,1618
167424,Alexander-Stern Productions,10771
167424,Coop99 Filmproduktion,52412
133521,Akson Studio,10826
61580,Polski Instytut Sztuki Filmowej,11240
61580,MD4,56801
61580,Telekomunikacja Polska (koprodukcja),74214
61580,Zentropa International Poland	(koprodukcja),74760
278867,głębokiOFF,75533
27560,Metro-Goldwyn-Mayer (MGM),8411
81274,Canadian Broadcasting Corporation (CBC),12113
81274,Lauron Pictures,25438
50652,,
170752,,
360203,,
270766,Five Stars Production Company,7173
75140,Picture Palace,7782
75140,Celtic Films Entertainment,7783
75140,Carlton UK Productions,17195
328739,RiverRain Productions,48480
328739,Fallen State Films,48481
57991,,
293395,Unidis,2400
293395,Jolly Film,10481
329868,Pathé Consortium Cinéma,220
329868,Tecisa,9232
329868,Ultra Film,11994
104945,Rizzoli Film,12778
198531,,
56978,,
57310,,
57914,,
45990,,
60018,,
64948,,
60191,Penta Films,6651
60191,Duea Film,8988
60191,Istituto Luce-Italnoleggio Cinematografico,20768
60191,Union P.N.,55331
59857,Filmauro,4753
59857,Duea Film,8988
64032,Scalera Film S.p.a.,6084
64032,Centro Cinematografico del Ministero della Marina,84138
78812,Cineriz,9387
121464,,
8430,Orizzonte 2000,2489
61217,,
75532,Ponti-De Laurentiis Cinematografica,217
75532,Golden Film,43706
155956,Franco London Films,1477
155956,Produzioni Cinematografiche Associate,52852
42579,,
56922,,
293264,Rai Cinema,2683
157827,Motlys,2783
157827,Arte France Cinéma,6916
157827,Animal Kingdom,26995
271983,Globo Filmes,13969
70449,Les Films Corona,1398
36324,,
293189,AkamPuram,33271
19548,Gaumont,9
134881,,
61208,,
336004,Emmett/Furla Films,10405
336004,Silver Plane Films,67776
336004,Mass Hysteria Entertainment,67777
336004,Tri Vision Pictures,67778
368256,Caliber Media Company,11049
246133,The Made Bed Productions,19002
246133,Nomadic Independence Pictures,19003
246133,Jagjaguwar,49586
211166,Conspiração Filmes,2429
211166,Riofilme,21454
211166,Americas Film Conservancy,32769
211166,Bossa Nova Films,32770
211166,Empyrean Pictures,34786
343426,Synthetic Cinema International,23761
343426,Stargazer Films,62763
51285,Krasnaya Strela,3006
75142,Picture Palace,7782
75142,Celtic Films Entertainment,7783
75142,Carlton UK Productions,17195
291006,InformAction Films,32365
276536,,
200823,TF1 Films Productions,356
200823,StudioCanal,694
200823,Made in PM,20688
327383,Tornasol Films,7680
327383,Foresta Films,50812
327383,Hernández y Fernández Producciones Cinematográficas,50813
327383,La Ignorancia de la Sangre,50814
287426,Bifrost Pictures,38284
287426,The Bridge Finance Company,39707
23857,Zone Films,61746
332502,New Artists Alliance,5124
266058,Pine House film,6925
266058,Now Films,20811
40635,Larry Levinson Productions,3282
40635,Alpine Medien Productions,3693
40635,Hallmark Entertainment,4056
73132,Westdeutscher Rundfunk (WDR),7025
73132,ARD Degeto Film,10947
73132,Südwestrundfunk (SWR),16110
73132,Zero One Film,16844
122368,,
329206,Focus Films,1268
329206,Huayi Brothers,3393
250029,,
198511,Road Movies Filmproduktion GmbH,45
198511,Westdeutscher Rundfunk (WDR),7025
198511,Wim Wenders Productions,27992
59959,AMLF,1869
59959,World Productions,10532
59959,Les Films du Triangle,22449
11530,Les Films Christian Fechner,461
207402,Integral Film,1905
207402,Hardy Pictures,14085
49907,,
67177,,
107812,,
198474,,
183964,,
24195,,
71995,,
274131,,
62034,Rosa Film,88216
220565,,
217648,Cineriz,9387
63074,,
60175,,
24260,Renn Productions,82
24260,France 3 Cinema,16804
53179,Renn Productions,82
58833,Renn Productions,82
52557,Renn Productions,82
271388,HomeComing RC,51028
266563,Samuel Bronston Productions,10253
93863,,
33126,Radiotelevisione Italiana (RAI),7472
130719,,
39850,Block 2 Pictures,539
39850,Solaris Film,1001
39850,Delux Productions,1472
39850,Roissy Films,2282
39850,Fandango,2441
39850,Cité Films,14035
39850,Jet Tone Films,26492
79212,EFLATUN FILM,14477
332534,Besiktas Kültür Merkezi (BKM),25350
27721,,
193544,EFLATUN FILM,14477
297308,,
117340,,
277153,Riva Filmproduktion,2677
277153,Isabella Films B.V.,12045
277153,N279 Entertainment,39626
33624,,
333348,Imagine Entertainment,23
333348,Groundswell Productions,4205
333348,CBS Films,5490
362136,Fox Star Studios,12154
362136,Rajshri Productions,66728
15768,Comedy Central Films,7480
73492,RKO Radio Pictures,6
84844,Columbia British Productions,16124
318972,,
232739,,
92326,SRO Pictures,3896
297466,,
330007,Tantan Films,55284
134155,Thanhouser Film Corporation,35353
84106,MGN Filmes,2846
70815,Lereby Productions,11446
70815,Globo Filmes,13969
70815,Rede Globo de Televisão,55319
65830,Alliance Atlantis Communications,803
65830,British Broadcasting Corporation (BBC),15278
65830,Studios Victoria Inc.,62506
84368,Swargachitra,18229
237672,Anugraha Cine Arts,63178
60392,,
75143,Picture Palace,7782
75143,Celtic Films Entertainment,7783
257200,Canal+,5358
257200,Moteur s'il vous plaît,6960
257200,Iota Production,20482
214099,Pathé,7981
214099,Agora Films,15316
214099,Estrella Productions,49619
66175,,
69592,,
85648,Universal Pictures,33
131898,Universal International Pictures (UI),10330
101030,Universal International Pictures (UI),10330
85346,Universal International Pictures (UI),10330
36516,Universal International Pictures (UI),10330
244636,Universal International Pictures (UI),10330
111975,Universal Pictures,33
111975,The Lankershim Company,18338
145147,,
259838,,
253339,,
184080,Goldcrest Films International,500
257116,,
319964,,
280674,Bunbury Films,26855
145203,,
189755,,
347264,Hennepin Studios,41684
347264,Deez Nutz Entertainment,72414
137587,,
337751,,
293603,Florentine Films,10722
261810,,
329724,Mandarin Films,12096
329724,Cinéfrance 1888,31229
4228,Films A2,875
4228,Laura Films,1593
59349,TF1 Films Production,3823
59349,Gemini Filmproduktion,13657
59349,G.P.F.I.,18108
59349,Camera Noire,62270
76793,,
50213,,
71767,Hesperia Films S.A.,4780
71767,Pedro Masó Producciones Cinematográficas,31131
